,Ruby (Manik)
5965,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
5966,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
5967,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
5968,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
5969,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
5970,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
5971,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
5972,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
5973,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
5974,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
5975,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
5976,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
5977,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
5978,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
5979,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
5980,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
5981,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
5982,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
5983,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
5984,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
5985,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
5986,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
5987,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
5988,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
5989,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
5990,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
5991,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
5992,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
5993,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
5994,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126929-1-220823.jpg
5995,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126929-2-220823.jpg
5996,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126929-3-220823.jpg
5997,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
5998,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
5999,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
6000,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
6001,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
6002,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
6003,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
6004,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
6005,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91920-1-281221.jpg
6006,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
6007,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
6008,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
6009,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
6010,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
6011,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
6012,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124010-1-180723.jpg
6013,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124010-2-180723.jpg
6014,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124010-3-180723.jpg
6015,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp59504-1-130521.jpg
6016,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp59504-2-130521.jpg
6017,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp59504-3-130521.jpg
6018,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
6019,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
6020,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
6021,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
6022,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
6023,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
6024,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
6025,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
6026,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
6027,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
6028,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
6029,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
6030,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
6031,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
6032,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
6033,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
6034,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113548-1-210323.jpg
6035,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
6036,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
6037,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
6038,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
6039,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
6040,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
6041,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
6042,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
6043,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
6044,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
6045,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
6046,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
6047,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
6048,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
6049,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
6050,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
6051,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
6052,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91849-1-281221.jpg
6053,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91849-2-281221.jpg
6054,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
6055,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
6056,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
6057,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
6058,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
6059,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
6060,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
6061,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
6062,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
6063,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
6064,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
6065,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
6066,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
6067,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
6068,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
6069,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
6070,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
6071,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
6072,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
6073,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-1-050921.jpg
6074,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-2-050921.jpg
6075,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-3-050921.jpg
6076,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
6077,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
6078,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
6079,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
6080,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
6081,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
6082,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
6083,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
6084,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
6085,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
6086,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
6087,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
6088,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
6089,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
6090,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
6091,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
6092,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
6093,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
6094,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
6095,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
6096,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
6097,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
6098,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp125176-1-100823.jpg
6099,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp125176-2-100823.jpg
6100,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp125176-3-100823.jpg
6101,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
6102,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
6103,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133362-1-181223.jpg
6104,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133362-2-181223.jpg
6105,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133362-3-181223.jpg
6106,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
6107,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
6108,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
6109,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
6110,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
6111,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
6112,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
6113,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
6114,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
6115,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
6116,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
6117,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
6118,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
6119,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
6120,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-1-301123.jpg
6121,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-2-301123.jpg
6122,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-3-301123.jpg
6123,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
6124,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104754-1-280922.jpg
6125,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104754-2-280922.jpg
6126,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
6127,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
6128,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
6129,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
6130,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
6131,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
6132,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124872-1-291223.jpg
6133,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124872-2-30823.jpg
6134,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124872-3-30823.jpg
6135,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-1-090922.jpg
6136,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-2-090922.jpg
6137,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-3-090922.jpg
6138,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
6139,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96983-1-281022.jpg
6140,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96983-2-281022.jpg
6141,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
6142,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
6143,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
6144,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
6145,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
6146,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
6147,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
6148,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
6149,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
6150,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
6151,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
6152,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
6153,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
6154,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
6155,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
6156,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
6157,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
6158,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
6159,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
6160,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
6161,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97684-1-230123.jpg
6162,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97684-2-230123.jpg
6163,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97684-3-230123.jpg
6164,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119971-1-140623.jpg
6165,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119971-2-140623.jpg
6166,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119971-3-140623.jpg
6167,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
6168,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
6169,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
6170,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
6171,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
6172,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
6173,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
6174,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
6175,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
6176,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
6177,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
6178,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
6179,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
6180,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
6181,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
6182,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39963-1-140923.jpg
6183,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39963-2-140923.jpg
6184,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39963-3-140923.jpg
6185,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
6186,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
6187,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
6188,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69616-1-130521.jpg
6189,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69616-2-130521.jpg
6190,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69616-3-130521.jpg
6191,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
6192,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
6193,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
6194,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
6195,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
6196,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
6197,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
6198,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
6199,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
6200,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
